ID_zbozi,ID_lekarna,ID_vedouci,datum,pocet_prodanych_ks,nakupni_cena_CZK,prodejni_cena_CZK,marze_CZK,trzba_CZK
756,22,13,15.06.2024,4,370,484,114,456
141,11,27,19.04.2024,2,323,364,41,82
65,4,9,13.03.2024,14,106,145,39,546
567,6,15,04.05.2024,19,40,44,4,76
811,28,21,09.11.2024,13,418,469,51,663
901,16,3,04.01.2024,1,111,163,52,52
724,21,19,25.05.2024,14,375,530,155,2170
792,16,23,05.03.2024,7,93,124,31,217
536,15,14,02.05.2024,6,332,452,120,720
611,6,23,12.09.2024,20,65,87,22,440
802,10,12,02.08.2024,1,305,353,48,48
121,17,4,12.11.2024,12,461,642,181,2172
553,17,8,25.08.2024,7,161,173,12,84
116,26,5,16.12.2024,16,274,309,35,560
687,30,2,28.01.2024,12,165,189,24,288
258,11,20,20.08.2024,2,73,101,28,56
948,18,6,21.03.2024,1,268,343,75,75
73,29,8,15.08.2024,19,316,378,62,1178
204,24,22,15.06.2024,8,418,460,42,336
234,4,8,30.07.2024,7,212,308,96,672
76,16,19,05.09.2024,2,475,592,117,234
222,30,20,20.08.2024,6,218,266,48,288
469,24,7,19.11.2024,12,158,180,22,264
131,2,23,18.10.2024,2,163,181,18,36
873,15,15,02.08.2024,6,409,493,84,504
908,10,20,21.03.2024,20,483,544,61,1220
994,18,28,27.04.2024,3,230,330,100,300
501,28,7,29.10.2024,16,448,564,116,1856
15,24,14,06.05.2024,8,187,233,46,368
228,29,30,29.10.2024,5,487,637,150,750
6,14,2,21.01.2024,16,395,551,156,2496
35,14,17,20.07.2024,16,434,612,178,2848
842,4,15,10.09.2024,8,62,81,19,152
13,23,24,27.07.2024,7,87,105,18,126
245,21,3,09.01.2024,16,362,430,68,1088
721,15,28,19.10.2024,19,32,48,16,304
475,25,5,26.12.2024,13,114,160,46,598
380,21,15,26.12.2024,1,460,613,153,153
395,29,23,19.06.2024,17,36,43,7,119
771,9,23,09.11.2024,18,314,442,128,2304
807,22,3,13.11.2024,11,396,582,186,2046
528,30,22,05.07.2024,2,76,93,17,34
477,20,2,06.07.2024,12,109,146,37,444
722,3,18,29.12.2024,7,90,134,44,308
245,18,4,28.11.2024,16,397,585,188,3008
595,28,23,17.04.2024,8,184,222,38,304
274,17,22,04.08.2024,9,47,51,4,36
354,15,16,13.09.2024,17,444,491,47,799
727,18,22,29.09.2024,10,251,334,83,830
820,22,23,03.02.2024,7,476,689,213,1491
90,3,13,01.04.2024,10,59,65,6,60
283,4,23,16.03.2024,16,97,140,43,688
534,21,1,30.05.2024,14,369,477,108,1512
136,16,12,03.08.2024,15,397,532,135,2025
299,7,3,12.01.2024,8,447,660,213,1704
661,11,14,23.10.2024,11,355,476,121,1331
335,16,19,06.12.2024,17,451,585,134,2278
469,10,19,08.03.2024,10,107,150,43,430
233,16,12,27.05.2024,2,95,115,20,40
467,6,20,23.03.2024,18,166,188,22,396
180,27,23,20.12.2024,5,102,118,16,80
43,11,19,05.03.2024,15,153,186,33,495
211,18,23,18.01.2024,11,196,219,23,253
460,18,6,30.09.2024,10,82,120,38,380
415,30,16,15.03.2024,15,495,591,96,1440
5,24,18,16.09.2024,11,351,480,129,1419
486,29,10,20.10.2024,5,429,560,131,655
929,30,15,22.06.2024,4,394,499,105,420
42,5,22,09.10.2024,4,177,188,11,44
633,27,8,16.08.2024,12,67,80,13,156
623,21,7,25.10.2024,17,133,186,53,901
786,9,7,12.01.2024,3,295,423,128,384
694,22,3,19.09.2024,13,119,151,32,416
618,20,17,29.01.2024,12,223,249,26,312
875,14,12,16.07.2024,12,26,31,5,60
360,10,15,14.10.2024,3,130,179,49,147
455,24,14,14.08.2024,10,103,145,42,420
994,29,14,31.07.2024,5,447,587,140,700
89,5,7,04.06.2024,16,464,597,133,2128
344,3,30,29.10.2024,13,65,68,3,39
655,30,9,31.07.2024,6,304,382,78,468
582,25,30,11.03.2024,7,115,164,49,343
297,18,16,22.01.2024,10,447,587,140,1400
506,18,24,25.08.2024,8,33,46,13,104
158,9,10,23.11.2024,16,83,112,29,464
915,10,14,01.04.2024,16,484,658,174,2784
251,1,4,21.05.2024,16,54,71,17,272
371,19,16,16.10.2024,14,464,541,77,1078
703,16,23,02.03.2024,12,282,389,107,1284
18,28,9,24.03.2024,19,49,55,6,114
473,29,23,10.03.2024,12,103,111,8,96
370,14,21,01.07.2024,2,168,198,30,60
655,30,3,20.09.2024,7,412,549,137,959
784,4,20,26.03.2024,18,185,267,82,1476
847,28,22,03.06.2024,9,370,505,135,1215
372,4,18,23.10.2024,12,441,492,51,612
141,17,10,09.07.2024,16,230,277,47,752
933,6,4,21.04.2024,5,277,318,41,205
193,26,29,13.10.2024,20,373,531,158,3160
539,28,18,30.12.2024,18,379,527,148,2664
117,14,15,09.02.2024,4,439,487,48,192
18,16,12,08.06.2024,12,91,129,38,456
912,20,17,24.06.2024,6,383,455,72,432
763,27,4,23.04.2024,5,458,624,166,830
705,8,10,05.03.2024,7,86,128,42,294
436,23,25,27.02.2024,3,29,41,12,36
776,14,2,10.04.2024,4,36,51,15,60
526,19,2,28.08.2024,4,485,564,79,316
68,10,22,06.01.2024,4,420,464,44,176
617,7,19,12.04.2024,6,363,439,76,456
93,5,28,22.05.2024,19,198,239,41,779
876,17,25,09.11.2024,8,278,363,85,680
102,27,19,08.01.2024,17,131,180,49,833
988,10,6,02.10.2024,1,391,428,37,37
220,30,17,28.12.2024,16,207,282,75,1200
190,15,22,24.02.2024,6,447,541,94,564
389,14,7,20.09.2024,8,228,251,23,184
322,4,15,26.02.2024,17,89,113,24,408
370,23,10,12.10.2024,2,62,74,12,24
119,13,10,21.08.2024,20,396,471,75,1500
1000,27,15,25.04.2024,18,228,269,41,738
876,14,7,05.02.2024,16,500,678,178,2848
184,1,22,08.09.2024,4,222,277,55,220
675,22,3,02.03.2024,5,222,273,51,255
605,4,24,27.03.2024,3,206,307,101,303
347,7,20,25.07.2024,4,139,198,59,236
743,16,9,31.12.2024,19,323,379,56,1064
809,26,21,23.07.2024,12,263,355,92,1104
973,13,16,18.09.2024,9,95,133,38,342
111,4,9,07.09.2024,16,138,184,46,736
138,1,4,28.01.2024,3,275,373,98,294
996,6,13,05.11.2024,11,98,116,18,198
639,4,25,09.02.2024,17,412,524,112,1904
478,7,10,04.12.2024,16,271,346,75,1200
556,11,26,03.10.2024,18,29,43,14,252
33,14,29,01.03.2024,13,250,298,48,624
386,15,15,19.01.2024,2,110,143,33,66
882,25,10,27.12.2024,6,271,337,66,396
320,23,13,06.09.2024,4,311,421,110,440
676,18,22,03.10.2024,19,260,329,69,1311
875,6,17,29.01.2024,13,154,196,42,546
995,13,20,12.12.2024,12,412,614,202,2424
329,2,1,29.10.2024,2,85,121,36,72
358,26,24,25.10.2024,1,411,596,185,185
350,13,4,07.08.2024,12,202,250,48,576
58,22,8,06.05.2024,8,351,418,67,536
87,30,23,03.02.2024,10,78,94,16,160
21,18,11,20.01.2024,15,356,512,156,2340
582,17,29,03.08.2024,9,30,41,11,99
603,1,11,12.07.2024,19,219,262,43,817
101,26,16,21.02.2024,7,192,245,53,371
831,25,22,22.06.2024,6,334,396,62,372
993,14,7,11.09.2024,3,450,645,195,585
220,10,9,25.01.2024,10,313,385,72,720
232,20,24,17.02.2024,19,68,90,22,418
280,3,19,28.09.2024,16,238,272,34,544
815,3,21,03.06.2024,17,431,511,80,1360
680,18,11,12.04.2024,14,225,262,37,518
528,15,22,07.10.2024,6,471,498,27,162
721,17,28,05.04.2024,19,275,315,40,760
986,27,24,27.08.2024,9,499,667,168,1512
829,20,28,10.08.2024,19,392,522,130,2470
535,7,12,24.08.2024,5,143,160,17,85
702,25,10,10.08.2024,14,183,263,80,1120
934,3,21,14.04.2024,14,156,222,66,924
662,6,9,17.12.2024,20,140,173,33,660
117,5,7,15.01.2024,8,428,609,181,1448
476,16,18,11.08.2024,14,351,512,161,2254
207,6,9,10.03.2024,1,152,214,62,62
285,22,18,31.03.2024,2,389,493,104,208
21,2,28,12.02.2024,11,328,388,60,660
66,29,14,05.07.2024,3,223,329,106,318
742,27,5,30.04.2024,4,312,431,119,476
956,4,17,06.12.2024,19,416,611,195,3705
258,16,29,16.02.2024,8,327,361,34,272
827,11,11,26.10.2024,13,432,599,167,2171
242,30,14,21.04.2024,5,74,84,10,50
994,9,15,28.07.2024,9,461,606,145,1305
503,18,12,24.12.2024,4,182,236,54,216
487,22,8,22.05.2024,5,205,259,54,270
377,27,10,11.01.2024,20,37,53,16,320
679,26,2,19.12.2024,8,149,194,45,360
317,21,23,04.07.2024,4,293,422,129,516
879,15,13,05.01.2024,13,494,736,242,3146
262,10,3,30.04.2024,10,127,182,55,550
165,30,15,19.11.2024,11,470,665,195,2145
660,14,26,18.01.2024,9,463,503,40,360
799,16,16,30.07.2024,11,387,480,93,1023
941,27,4,23.03.2024,9,279,301,22,198
431,20,24,07.10.2024,11,252,343,91,1001
781,2,21,24.11.2024,6,342,427,85,510
657,5,1,24.07.2024,7,341,405,64,448
590,3,4,21.03.2024,8,284,389,105,840
787,27,21,07.03.2024,20,371,458,87,1740
962,11,15,01.09.2024,5,153,173,20,100
608,27,11,24.05.2024,7,63,78,15,105
187,13,29,12.07.2024,19,134,142,8,152
24,30,18,27.11.2024,20,340,392,52,1040
92,15,7,14.05.2024,6,45,55,10,60
440,20,9,17.03.2024,3,208,234,26,78
581,4,1,26.09.2024,14,415,608,193,2702
465,27,22,10.09.2024,4,134,184,50,200
196,28,27,16.05.2024,10,402,511,109,1090
134,14,28,15.04.2024,20,130,195,65,1300
290,24,22,06.04.2024,14,112,138,26,364
150,1,10,14.05.2024,8,336,421,85,680
255,12,19,16.12.2024,15,63,66,3,45
137,28,11,20.12.2024,13,371,425,54,702
393,23,14,01.11.2024,9,57,62,5,45
61,2,11,30.04.2024,16,485,587,102,1632
621,22,26,02.11.2024,2,22,26,4,8
635,13,10,21.07.2024,12,87,129,42,504
573,2,19,01.04.2024,9,106,135,29,261
953,11,29,27.08.2024,5,65,78,13,65
544,14,5,13.05.2024,4,180,193,13,52
131,16,28,23.05.2024,12,494,614,120,1440
925,29,9,09.11.2024,9,284,338,54,486
915,6,11,08.09.2024,5,304,436,132,660
674,21,26,13.08.2024,2,116,130,14,28
236,6,2,28.08.2024,9,103,141,38,342
447,4,29,10.09.2024,2,246,298,52,104
727,18,16,22.08.2024,16,77,110,33,528
888,5,4,27.06.2024,3,124,179,55,165
185,27,6,17.09.2024,9,308,447,139,1251
600,7,19,03.01.2024,17,412,538,126,2142
427,30,3,06.05.2024,16,366,400,34,544
337,1,10,14.12.2024,4,221,269,48,192
952,4,27,14.06.2024,5,34,37,3,15
851,23,22,02.09.2024,15,341,505,164,2460
609,22,1,17.06.2024,2,355,472,117,234
464,11,24,18.10.2024,5,128,184,56,280
821,21,10,14.06.2024,2,400,433,33,66
975,20,13,17.02.2024,13,150,170,20,260
989,25,28,23.07.2024,3,30,43,13,39
167,13,25,25.07.2024,10,351,487,136,1360
670,5,4,01.06.2024,16,430,535,105,1680
826,30,10,16.12.2024,20,87,105,18,360
99,27,12,19.09.2024,7,270,338,68,476
398,16,9,15.10.2024,20,236,257,21,420
433,26,12,10.11.2024,6,242,323,81,486
96,2,17,23.06.2024,15,366,421,55,825
703,23,5,10.09.2024,17,342,459,117,1989
86,10,15,11.08.2024,3,484,683,199,597
308,5,5,16.12.2024,10,450,523,73,730
438,10,19,25.01.2024,18,59,86,27,486
526,4,17,05.08.2024,14,68,86,18,252
738,19,27,09.05.2024,12,150,197,47,564
788,17,1,28.02.2024,15,111,156,45,675
864,13,2,12.02.2024,14,468,640,172,2408
322,19,24,20.08.2024,15,339,479,140,2100
350,30,28,05.04.2024,7,114,124,10,70
619,9,28,10.12.2024,4,242,312,70,280
6,13,4,07.01.2024,6,355,449,94,564
709,13,28,02.12.2024,20,391,496,105,2100
634,27,20,03.07.2024,13,431,511,80,1040
129,5,1,07.04.2024,4,437,462,25,100
994,7,28,14.01.2024,7,266,357,91,637
666,8,14,16.11.2024,18,117,127,10,180
789,15,5,30.08.2024,14,31,34,3,42
925,5,24,25.12.2024,15,268,338,70,1050
881,15,19,04.05.2024,7,170,222,52,364
854,13,2,19.06.2024,1,72,96,24,24
731,14,14,10.09.2024,19,325,448,123,2337
298,2,16,23.07.2024,16,282,371,89,1424
627,30,22,06.09.2024,8,385,415,30,240
20,14,19,10.06.2024,18,52,61,9,162
664,14,29,30.08.2024,4,273,363,90,360
662,12,15,23.12.2024,14,30,34,4,56
744,7,16,25.06.2024,15,138,176,38,570
602,30,22,22.06.2024,20,456,652,196,3920
673,15,5,30.05.2024,13,233,332,99,1287
690,21,24,03.07.2024,16,429,638,209,3344
166,20,7,24.05.2024,3,361,457,96,288
178,7,6,06.11.2024,16,71,100,29,464
966,16,10,30.04.2024,7,305,327,22,154
19,12,29,13.05.2024,12,366,410,44,528
848,28,29,14.09.2024,2,433,467,34,68
441,4,20,26.04.2024,4,307,353,46,184
265,11,26,30.06.2024,2,414,598,184,368
274,29,5,19.12.2024,17,329,445,116,1972
724,2,30,12.08.2024,15,450,626,176,2640
999,4,26,08.11.2024,20,420,603,183,3660
105,27,18,22.01.2024,17,73,82,9,153
121,28,7,04.07.2024,6,392,463,71,426
453,25,17,12.09.2024,4,98,131,33,132
343,27,5,03.03.2024,7,244,363,119,833
788,25,1,05.05.2024,16,194,229,35,560
176,3,9,09.07.2024,14,204,272,68,952
252,5,25,28.09.2024,14,423,488,65,910
822,14,14,28.07.2024,15,456,585,129,1935
699,12,1,14.08.2024,5,414,437,23,115
826,17,3,13.02.2024,11,181,223,42,462
791,6,14,01.02.2024,13,408,435,27,351
945,21,5,21.10.2024,2,343,511,168,336
819,22,29,23.09.2024,10,234,288,54,540
698,23,18,04.06.2024,11,485,584,99,1089
847,9,29,27.09.2024,20,491,548,57,1140
414,15,21,15.04.2024,18,339,476,137,2466
668,15,23,25.06.2024,13,417,475,58,754
309,3,2,02.10.2024,11,219,301,82,902
758,29,5,23.09.2024,18,165,189,24,432
524,18,10,23.09.2024,11,407,544,137,1507
24,1,29,03.10.2024,19,152,176,24,456
793,10,24,04.08.2024,17,76,105,29,493
862,12,9,17.11.2024,17,201,222,21,357
775,21,4,17.08.2024,10,313,432,119,1190
465,11,8,24.10.2024,19,385,559,174,3306
643,22,18,31.10.2024,8,199,236,37,296
683,26,27,20.10.2024,5,385,470,85,425
756,8,4,16.06.2024,17,318,361,43,731
798,12,15,20.02.2024,5,384,477,93,465
422,3,3,01.02.2024,14,474,525,51,714
220,15,3,08.07.2024,17,226,297,71,1207
532,25,13,15.05.2024,19,275,368,93,1767
451,23,30,07.09.2024,14,441,495,54,756
518,5,16,30.12.2024,15,86,128,42,630
526,28,17,01.03.2024,7,253,320,67,469
765,6,18,08.07.2024,4,328,470,142,568
113,4,12,19.10.2024,10,40,51,11,110
121,12,10,10.07.2024,10,170,216,46,460
811,5,5,28.10.2024,14,44,65,21,294
313,29,10,20.04.2024,6,439,607,168,1008
3,4,18,27.06.2024,3,465,498,33,99
493,19,10,16.10.2024,15,480,577,97,1455
387,16,27,06.11.2024,5,410,456,46,230
652,15,25,18.08.2024,15,96,138,42,630
334,3,26,15.11.2024,20,229,280,51,1020
922,13,11,03.10.2024,2,363,527,164,328
754,9,21,15.02.2024,6,382,405,23,138
646,26,25,28.12.2024,10,307,411,104,1040
660,18,3,08.04.2024,20,297,389,92,1840
55,19,17,06.04.2024,16,277,403,126,2016
124,22,30,29.09.2024,6,29,34,5,30
211,8,27,27.12.2024,19,247,269,22,418
547,20,11,24.07.2024,19,43,55,12,228
957,1,11,11.08.2024,6,232,246,14,84
541,11,13,11.05.2024,3,78,116,38,114
555,6,10,14.03.2024,6,150,209,59,354
158,10,14,13.12.2024,6,50,66,16,96
334,6,1,31.12.2024,2,172,211,39,78
328,5,14,14.06.2024,9,212,312,100,900
922,4,2,13.04.2024,8,405,534,129,1032
243,16,17,15.09.2024,13,78,91,13,169
326,15,18,27.07.2024,3,267,284,17,51
649,8,30,10.01.2024,9,303,450,147,1323
692,4,8,11.10.2024,5,175,228,53,265
457,3,28,21.11.2024,17,124,174,50,850
146,12,18,27.03.2024,8,295,436,141,1128
985,30,18,19.08.2024,2,20,28,8,16
985,27,20,28.05.2024,6,20,22,2,12
944,16,9,02.11.2024,9,449,609,160,1440
360,27,21,18.04.2024,19,450,576,126,2394
47,6,24,30.09.2024,19,55,65,10,190
405,23,4,12.03.2024,18,163,236,73,1314
216,20,17,11.06.2024,11,345,403,58,638
771,23,15,19.05.2024,8,359,536,177,1416
350,7,15,02.11.2024,11,28,41,13,143
137,21,30,02.01.2024,20,263,277,14,280
10,22,6,30.07.2024,18,478,652,174,3132
501,25,13,02.10.2024,3,423,611,188,564
667,3,18,16.01.2024,15,364,402,38,570
996,27,13,03.11.2024,12,218,246,28,336
787,26,23,05.01.2024,4,256,311,55,220
198,15,1,23.04.2024,1,408,480,72,72
944,23,12,08.04.2024,3,437,579,142,426
311,26,23,23.04.2024,8,272,404,132,1056
38,9,16,26.12.2024,20,127,134,7,140
841,21,13,26.02.2024,9,311,397,86,774
175,18,7,03.12.2024,19,364,494,130,2470
579,6,3,28.10.2024,5,401,433,32,160
266,30,19,26.04.2024,17,393,551,158,2686
197,28,22,12.01.2024,18,334,389,55,990
574,29,15,02.01.2024,14,348,471,123,1722
666,2,28,14.06.2024,14,452,677,225,3150
281,4,22,22.09.2024,15,273,331,58,870
778,2,29,24.04.2024,2,162,237,75,150
546,15,11,03.01.2024,13,119,143,24,312
902,19,26,13.01.2024,8,373,463,90,720
77,30,8,10.04.2024,6,188,224,36,216
642,21,4,15.01.2024,16,241,341,100,1600
607,26,21,20.06.2024,9,146,160,14,126
245,11,27,28.01.2024,11,286,403,117,1287
967,3,25,03.11.2024,20,244,340,96,1920
641,15,19,04.03.2024,3,51,75,24,72
387,11,29,21.12.2024,3,420,465,45,135
942,26,15,29.01.2024,10,332,442,110,1100
68,4,22,29.01.2024,18,46,54,8,144
391,13,4,12.11.2024,14,139,200,61,854
807,22,20,06.01.2024,15,216,272,56,840
439,29,20,13.11.2024,4,193,259,66,264
692,26,1,20.08.2024,17,188,247,59,1003
111,4,1,31.10.2024,3,323,454,131,393
199,29,19,05.03.2024,17,151,183,32,544
493,24,20,15.08.2024,6,144,160,16,96
46,2,5,08.06.2024,19,243,311,68,1292
668,25,12,08.06.2024,19,473,612,139,2641
150,5,16,07.06.2024,20,195,230,35,700
994,1,17,27.10.2024,5,49,57,8,40
839,27,18,28.01.2024,14,196,223,27,378
206,21,30,13.04.2024,3,194,220,26,78
488,23,23,27.08.2024,20,374,448,74,1480
593,19,11,11.11.2024,10,234,280,46,460
108,15,29,22.01.2024,16,132,193,61,976
655,8,23,27.04.2024,15,339,388,49,735
493,24,25,18.06.2024,13,125,154,29,377
846,1,12,06.01.2024,3,203,216,13,39
118,5,10,13.08.2024,7,343,451,108,756
784,12,2,16.01.2024,7,121,143,22,154
225,29,9,30.03.2024,11,453,589,136,1496
183,7,1,31.03.2024,9,486,532,46,414
852,22,5,13.07.2024,4,193,284,91,364
313,15,8,08.07.2024,12,358,404,46,552
540,26,20,10.08.2024,3,80,89,9,27
947,5,26,07.04.2024,7,292,356,64,448
384,11,20,07.08.2024,8,491,526,35,280
631,19,7,01.10.2024,10,424,474,50,500
254,2,21,23.05.2024,5,455,582,127,635
599,29,16,17.04.2024,3,421,531,110,330
680,20,3,26.03.2024,17,218,303,85,1445
661,25,17,10.07.2024,16,285,359,74,1184
330,23,12,26.09.2024,16,386,571,185,2960
486,9,19,24.07.2024,19,352,375,23,437
225,29,7,19.08.2024,8,222,255,33,264
436,29,13,19.10.2024,6,498,712,214,1284
261,18,3,09.03.2024,3,171,214,43,129
361,8,19,22.01.2024,15,282,375,93,1395
437,15,15,09.08.2024,14,208,294,86,1204
325,9,13,13.01.2024,6,246,284,38,228
661,3,12,12.02.2024,10,451,575,124,1240
560,21,3,21.05.2024,8,70,77,7,56
369,2,18,12.04.2024,11,120,162,42,462
257,10,24,15.12.2024,9,117,160,43,387
142,28,25,05.10.2024,9,24,34,10,90
289,27,12,25.07.2024,13,440,577,137,1781
672,1,16,30.11.2024,17,409,605,196,3332
887,13,8,26.04.2024,7,262,303,41,287
602,26,18,27.08.2024,15,194,273,79,1185
321,28,7,07.08.2024,14,127,158,31,434
874,18,1,10.07.2024,5,315,455,140,700
313,24,1,12.09.2024,12,193,222,29,348
436,22,25,25.07.2024,18,173,207,34,612
24,19,26,17.01.2024,5,98,146,48,240
339,19,21,04.11.2024,20,313,451,138,2760
391,7,13,02.02.2024,18,217,246,29,522
112,11,19,19.08.2024,10,67,76,9,90
692,18,6,17.01.2024,20,270,287,17,340
204,3,30,16.07.2024,10,125,144,19,190
676,17,3,20.08.2024,2,208,267,59,118
176,11,28,29.07.2024,13,100,150,50,650
133,18,14,01.09.2024,3,219,324,105,315
887,7,5,15.04.2024,10,241,342,101,1010
681,16,6,05.11.2024,19,500,595,95,1805
208,17,23,16.12.2024,15,161,184,23,345
147,15,3,23.07.2024,20,433,503,70,1400
337,30,19,08.09.2024,15,256,335,79,1185
755,3,10,26.11.2024,15,197,269,72,1080
729,26,10,19.07.2024,20,441,624,183,3660
180,14,8,01.04.2024,20,395,492,97,1940
394,30,22,03.04.2024,19,68,83,15,285
969,2,8,21.03.2024,9,471,628,157,1413
299,22,30,04.02.2024,7,485,617,132,924
781,18,4,07.07.2024,3,406,446,40,120
785,25,11,28.07.2024,15,104,121,17,255
519,2,15,14.01.2024,3,347,473,126,378
768,15,13,24.06.2024,13,458,521,63,819
39,1,9,28.02.2024,5,187,253,66,330
476,16,15,04.02.2024,3,300,404,104,312
731,15,5,29.08.2024,9,450,505,55,495
859,1,20,21.02.2024,6,170,188,18,108
760,13,6,09.02.2024,1,366,429,63,63
452,12,6,20.04.2024,2,477,646,169,338
222,15,23,25.01.2024,17,348,469,121,2057
676,29,4,18.07.2024,10,247,265,18,180
5,2,25,12.07.2024,7,495,575,80,560
931,8,7,16.02.2024,1,235,250,15,15
15,11,27,08.04.2024,3,132,196,64,192
99,26,27,06.12.2024,6,390,439,49,294
426,17,4,16.06.2024,11,307,409,102,1122
640,7,30,04.10.2024,13,500,621,121,1573
238,7,4,01.07.2024,11,108,114,6,66
670,11,1,18.07.2024,7,254,292,38,266
674,27,9,28.11.2024,20,208,223,15,300
907,7,14,03.06.2024,20,275,410,135,2700
105,23,18,18.10.2024,6,148,219,71,426
615,11,21,22.12.2024,13,367,538,171,2223
790,23,5,19.06.2024,6,345,481,136,816
705,11,28,07.12.2024,16,54,65,11,176
624,30,19,17.08.2024,13,281,376,95,1235
239,17,19,26.12.2024,1,139,147,8,8
778,29,4,07.06.2024,8,397,493,96,768
250,20,3,31.01.2024,5,211,269,58,290
207,5,13,14.04.2024,2,141,207,66,132
613,15,24,17.06.2024,5,162,193,31,155
806,25,2,23.09.2024,14,351,497,146,2044
769,1,8,18.06.2024,11,144,165,21,231
56,30,30,06.12.2024,8,430,585,155,1240
737,8,20,14.07.2024,17,184,208,24,408
645,1,3,08.09.2024,3,118,127,9,27
145,7,5,16.02.2024,6,323,419,96,576
815,30,7,30.04.2024,17,60,75,15,255
479,10,6,11.04.2024,8,237,268,31,248
255,10,10,22.10.2024,15,345,394,49,735
884,26,16,10.02.2024,12,223,272,49,588
483,15,14,15.09.2024,20,396,493,97,1940
160,27,26,03.09.2024,1,410,501,91,91
875,3,25,02.06.2024,20,295,330,35,700
745,6,9,13.07.2024,15,176,221,45,675
385,18,20,03.09.2024,3,190,211,21,63
481,7,5,07.04.2024,1,26,37,11,11
748,24,12,08.09.2024,13,493,610,117,1521
405,24,12,15.07.2024,16,177,237,60,960
603,3,14,20.01.2024,4,217,319,102,408
167,7,25,11.08.2024,9,414,605,191,1719
740,12,17,29.12.2024,16,345,469,124,1984
714,2,21,16.07.2024,14,396,460,64,896
490,2,30,04.07.2024,1,377,509,132,132
152,9,20,21.08.2024,5,150,174,24,120
593,22,27,23.03.2024,1,79,110,31,31
660,23,30,15.07.2024,13,381,501,120,1560
923,3,17,06.04.2024,14,104,148,44,616
259,23,10,13.09.2024,18,357,517,160,2880
601,10,24,29.07.2024,3,75,100,25,75
796,26,12,14.03.2024,9,403,461,58,522
767,13,23,06.06.2024,1,106,150,44,44
2,4,3,22.12.2024,14,288,356,68,952
296,24,14,28.03.2024,6,211,239,28,168
138,7,16,03.04.2024,17,76,95,19,323
834,7,6,12.04.2024,2,403,456,53,106
778,7,9,28.07.2024,15,340,497,157,2355
112,28,21,26.03.2024,3,170,185,15,45
128,9,3,24.06.2024,1,319,369,50,50
497,22,25,21.02.2024,1,51,60,9,9
979,1,22,25.10.2024,2,69,79,10,20
811,1,13,04.11.2024,17,409,478,69,1173
498,16,25,21.06.2024,20,239,287,48,960
699,29,11,10.06.2024,8,204,275,71,568
388,20,2,01.07.2024,11,432,473,41,451
468,28,23,24.07.2024,5,33,44,11,55
890,17,9,24.12.2024,8,208,261,53,424
703,22,28,31.08.2024,17,231,311,80,1360
4,21,27,13.06.2024,1,344,417,73,73
47,26,24,15.06.2024,15,139,184,45,675
410,24,20,11.02.2024,12,239,352,113,1356
965,30,16,03.12.2024,4,395,483,88,352
622,7,23,14.03.2024,17,468,612,144,2448
878,23,17,17.01.2024,5,274,386,112,560
309,27,22,07.10.2024,15,106,154,48,720
978,4,16,05.12.2024,18,143,166,23,414
175,25,22,24.12.2024,3,74,92,18,54
733,1,6,16.06.2024,13,412,485,73,949
737,9,22,31.08.2024,4,360,400,40,160
548,21,24,08.09.2024,3,427,581,154,462
893,8,30,21.10.2024,20,53,71,18,360
387,30,23,14.07.2024,18,458,571,113,2034
239,8,9,29.02.2024,10,64,70,6,60
349,24,19,06.04.2024,4,313,380,67,268
874,11,13,22.10.2024,1,179,193,14,14
549,7,28,17.07.2024,14,183,256,73,1022
817,22,30,05.03.2024,17,359,474,115,1955
228,4,13,05.01.2024,18,456,573,117,2106
149,27,10,22.04.2024,16,368,462,94,1504
616,10,5,06.12.2024,2,326,389,63,126
515,23,4,20.05.2024,19,264,352,88,1672
221,16,10,26.12.2024,13,50,75,25,325
342,5,27,17.04.2024,8,378,522,144,1152
946,28,25,01.04.2024,16,392,481,89,1424
835,22,30,22.03.2024,1,300,368,68,68
433,22,16,27.06.2024,13,220,238,18,234
745,10,10,22.12.2024,7,378,543,165,1155
404,4,5,14.06.2024,19,463,654,191,3629
871,30,23,04.06.2024,15,355,399,44,660
141,15,23,04.09.2024,10,479,534,55,550
224,26,24,10.04.2024,1,205,282,77,77
590,4,22,16.03.2024,13,238,323,85,1105
173,30,2,19.02.2024,12,262,296,34,408
54,4,17,28.11.2024,11,323,402,79,869
153,21,24,25.07.2024,8,37,41,4,32
407,16,10,18.12.2024,20,108,145,37,740
385,25,23,09.12.2024,3,418,526,108,324
838,21,13,20.05.2024,15,208,219,11,165
120,3,4,07.09.2024,17,135,143,8,136
587,19,16,20.05.2024,4,426,561,135,540
394,16,21,25.12.2024,14,172,225,53,742
102,11,3,31.12.2024,18,114,140,26,468
718,1,13,11.10.2024,18,421,596,175,3150
501,3,17,26.10.2024,18,385,546,161,2898
668,4,25,16.04.2024,4,112,161,49,196
712,6,1,11.10.2024,15,429,511,82,1230
41,5,19,15.04.2024,6,64,83,19,114
872,25,2,13.02.2024,4,279,330,51,204
990,18,6,04.08.2024,1,147,174,27,27
969,17,29,30.05.2024,18,247,275,28,504
503,23,11,24.09.2024,12,330,426,96,1152
215,23,4,05.12.2024,2,141,150,9,18
146,10,28,20.04.2024,5,328,426,98,490
606,12,9,06.03.2024,20,236,256,20,400
262,9,13,28.11.2024,6,224,281,57,342
968,9,22,05.08.2024,5,294,336,42,210
